nome,duplicado_geral,duplicado_raiz,quantidade_geral,quantidade_raiz,licenca_SPDX,license_score_geral,license_score_raiz,licencas_compativeis_geral,licencas_compativeis_raiz,licencas_readme,licencas_packageJson,licencas_license,licencas_outros_arquivos,licencas_fora_da_raiz,numero_linhas
/[redfin]react-server/,True,True,9,2,6,11.0,16.0,False,False,0,0,1,1,8,46669
/[quirkey]sammy/,True,False,7,1,5,44.0,100.0,False,True,1,1,1,1,7,29867
/[socketio]engine.io/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,4517
/[flesler]jquery.scrollTo/,True,True,2,2,2,5.0,5.0,False,False,1,1,1,2,0,630
/[jackmoore]autosize/,False,False,1,1,1,92.86,92.86,True,True,1,1,1,0,1,657
/[wellcaffeinated]PhysicsJS/,True,False,4,1,4,90.0,100.0,True,True,1,1,1,1,4,95281
/[feross]webtorrent-desktop/,True,True,2,2,1,100.0,100.0,True,True,1,1,1,1,0,20134
/[KartikTalwar]gmail.js/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,1,5796
/[justjavac]Google-IPs/,True,True,0,0,0,100.0,100.0,True,True,0,0,0,0,0,6092
/[BorisMoore]jquery-tmpl/,True,True,5,2,5,66.0,99.0,False,False,0,0,0,2,5,8965
/[mycolorway]simditor/,False,False,1,1,1,99.0,100.0,True,True,0,1,1,0,1,25049
/[zloirock]core-js/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,1,54522
/[angular-ui]ui-select/,True,False,2,1,1,11.0,100.0,False,True,0,1,1,1,2,9944
/[kennethcachia]background-check/,True,False,2,1,2,66.0,100.0,True,True,0,0,1,1,2,5841
/[douglascrockford]JSLint/,False,False,1,1,1,100.0,100.0,True,True,0,0,0,1,0,5501
/[davidshimjs]qrcodejs/,True,True,2,2,2,50.0,50.0,False,False,1,0,1,2,0,550
/[rigoneri]syte/,True,False,4,1,3,11.0,100.0,False,True,1,0,0,0,4,6996
/[bartonhammond]snowflake/,True,False,4,1,3,22.0,89.47,False,True,1,0,1,0,4,6084
/[jschr]textillate/,True,False,3,1,2,27.0,100.0,False,True,0,1,1,1,3,3746
/[artberri]sidr/,True,False,3,1,1,11.0,52.94,False,True,1,1,1,0,3,4907
/[mattkrick]meatier/,False,False,1,1,1,100.0,100.0,True,True,1,1,0,0,0,5602
/[Zhouzi]TheaterJS/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,1,0,11278
/[addyosmani]basket.js/,True,False,4,1,3,3.28,97.09,False,True,1,1,1,1,4,6416
/[zeit]micro/,True,False,2,1,2,100.0,100.0,True,True,0,1,1,0,2,1842
/[jipegit]OSXAuditor/,True,True,5,2,5,5.0,5.0,False,False,2,0,1,1,3,39677
/[romannurik]AndroidAssetStudio/,False,False,1,1,1,100.0,100.0,True,True,0,0,1,1,1,20332
/[airbnb]infinity/,True,True,2,2,2,28.13,28.13,False,False,0,0,1,2,2,2077
/[node-apn]node-apn/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,6013
/[paularmstrong]swig/,True,False,2,1,1,16.0,100.0,False,True,1,1,1,0,2,6967
/[zachfitz]Ionic-Material/,True,False,8,1,6,11.0,100.0,False,True,0,1,1,1,8,185760
/[gss]engine/,True,False,4,1,4,16.0,100.0,True,True,0,1,1,1,3,46976
/[apache]couchdb/,True,True,15,13,8,12.0,16.0,False,False,1,0,12,3,8,128151
/[facebook]mention-bot/,True,True,5,5,2,11.0,11.0,False,False,2,1,1,5,3,21006
/[JoelBesada]scrollpath/,True,False,2,1,2,33.0,100.0,True,True,1,0,0,0,2,1041
/[happypoulp]redux-tutorial/,False,False,1,1,1,100.0,100.0,True,True,0,1,0,0,0,573
/[oklai]koala/,True,True,7,2,6,13.5,90.0,False,True,1,1,1,1,6,18261
/[kandanapp]kandan/,True,True,11,3,8,11.0,11.0,False,False,1,0,1,1,10,11551
/[astoilkov]jsblocks/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,1,1,76708
/[vuejs]vue-hackernews-2.0/,False,False,1,1,1,100.0,100.0,True,True,1,0,1,0,0,1548
/[alvarotrigo]pagePiling.js/,False,False,1,1,1,100.0,100.0,True,True,1,1,0,1,1,4804
/[cytoscape]cytoscape.js/,True,False,6,1,3,11.0,100.0,False,True,1,1,1,1,6,484344
/[BloombergMedia]whatiscode/,True,True,10,3,8,5.0,5.0,False,False,2,0,1,2,9,15237
/[litten]hexo-theme-yilia/,True,False,2,1,2,100.0,100.0,True,True,0,1,0,0,1,6705
/[arkency]reactjs_koans/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,950
/[Stuk]jszip/,True,True,6,2,3,16.0,16.0,False,False,2,2,2,2,6,19497
/[hybridgroup]cylon/,True,True,2,2,1,73.08,73.08,True,True,1,1,1,2,1,4832
/[PixelsCommander]HTML-GL/,True,False,4,1,3,11.0,100.0,False,True,1,1,0,1,4,33076
/[Pasvaz]bindonce/,False,False,1,1,1,81.82,81.82,True,True,1,1,0,1,0,490
/[angular]angular-phonecat/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,6948
/[JexCheng]regulex/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,20621
/[mcasimir]mobile-angular-ui/,True,False,3,1,2,90.0,100.0,False,True,1,1,1,1,3,19103
/[skv-headless]react-native-scrollable-tab-view/,True,False,4,1,3,22.0,100.0,False,True,1,1,0,0,4,1785
/[helmetjs]helmet/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,3548
/[globalizejs]globalize/,True,True,3,3,2,16.0,16.0,False,False,0,1,2,2,1,18675
/[emberjs]data/,True,True,38,3,35,11.0,50.0,False,False,3,0,0,0,36,182077
/[leecade]react-native-swiper/,True,False,3,1,2,90.0,100.0,False,True,0,1,1,0,2,2358
/[rchipka]node-osmosis/,False,False,1,1,1,100.0,100.0,True,True,0,1,0,0,0,5057
/[aws]aws-sdk-js/,True,True,11,2,6,8.62,16.0,False,False,1,1,1,2,10,1508952
/[a8m]angular-filter/,False,False,1,1,1,81.82,81.82,True,True,0,1,1,1,1,6754
/[sroze]ngInfiniteScroll/,True,True,2,2,2,61.11,61.11,True,True,1,1,1,1,0,722
/[stylelint]stylelint/,True,False,2,1,2,81.82,81.82,False,True,1,1,1,0,2,136182
/[rtfeldman]seamless-immutable/,False,False,1,1,1,22.0,22.0,True,True,0,1,1,1,0,3985
/[expressjs]multer/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,1,2468
/[kikinteractive]app/,False,False,1,1,1,99.0,100.0,True,True,0,0,1,1,1,11793
/[grevory]angular-local-storage/,True,False,2,1,2,24.24,81.82,False,True,0,1,1,1,2,2468
/[gwendall]way.js/,False,False,1,1,1,100.0,100.0,True,True,1,1,0,1,0,3443
/[ianstormtaylor]slate/,False,False,1,1,1,100.0,100.0,True,True,1,0,1,0,1,56620
/[desandro]draggabilly/,False,False,1,1,1,53.33,53.33,True,True,1,1,0,1,1,2219
/[Moeditor]Moeditor/,True,True,6,2,5,11.0,11.0,False,False,2,1,1,0,4,5787
/[yahoo]gifshot/,True,False,6,1,3,16.0,97.67,False,True,1,1,1,1,6,20514
/[beefproject]beef/,True,True,19,0,9,3.28,100.0,False,True,0,0,0,0,19,107987
/[mattgodbolt]compiler-explorer/,True,True,4,2,3,11.0,11.0,False,False,0,1,1,2,3,288996
/[FormidableLabs]nodejs-dashboard/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,4690
/[YePpHa]YouTubeCenter/,True,False,9,1,8,16.0,100.0,False,True,1,0,1,0,9,169144
/[sunspot]sunspot/,True,False,8,1,6,11.0,100.0,False,True,1,0,1,0,8,76883
/[topojson]topojson/,False,False,1,1,1,22.0,22.0,True,True,0,1,1,0,0,171
/[Valve]fingerprintjs2/,True,True,2,2,2,54.17,54.17,False,False,1,1,2,2,0,2132
/[kvz]locutus/,True,False,8,1,5,5.0,99.0,False,True,0,1,1,1,8,69506
/[ankane]pghero/,True,True,4,2,3,50.0,50.0,False,False,0,0,1,2,3,30019
/[reworkcss]rework/,False,False,1,1,1,100.0,100.0,True,True,1,1,0,0,0,378
/[metafizzy]packery/,True,True,7,4,5,16.0,16.0,False,False,4,1,0,1,4,6153
/[Aufree]awesome-wechat-weapp/,True,True,0,0,0,100.0,100.0,True,True,0,0,0,0,0,86
/[indexzero]nconf/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,1,0,9562
/[RobinHerbots]Inputmask/,False,False,1,1,1,14.71,14.71,True,True,1,1,1,1,1,18158
/[moose-team]friends/,True,False,2,1,2,90.0,95.0,True,True,1,1,1,0,1,1568
/[Raynos]mercury/,False,False,1,1,1,90.0,90.0,True,True,1,1,1,0,1,9306
/[smalot]bootstrap-datetimepicker/,True,False,4,1,4,44.0,99.81,False,True,0,1,1,0,4,22245
/[stacktracejs]stacktrace.js/,True,True,3,2,3,50.0,50.0,True,True,1,1,1,1,2,20123
/[iSimar]HackerNews-React-Native/,True,False,4,1,3,27.0,100.0,False,True,0,0,1,0,4,1880
/[rschmukler]agenda/,False,False,1,1,1,98.18,98.18,True,True,1,1,1,0,0,4001
/[caolan]highland/,True,False,4,1,2,11.0,99.81,False,True,0,1,1,1,4,52041
/[zaach]jison/,False,False,1,1,1,100.0,100.0,True,True,1,1,0,0,1,22015
/[jetpacapp]DeepBeliefSDK/,True,True,14,3,9,4.4,16.0,False,False,3,0,3,0,13,46359
/[ccampbell]rainbow/,True,False,3,1,3,95.0,100.0,True,True,0,1,1,0,3,9636
/[darsain]sly/,True,True,4,4,4,15.63,15.63,True,True,1,0,0,4,1,3849
/[mikesall]charted/,True,False,6,1,2,11.0,100.0,False,True,0,1,1,0,6,25482
/[ziahamza]webui-aria2/,False,False,1,1,1,90.0,100.0,True,True,1,1,1,1,1,49231
/[chjj]ttystudio/,True,True,8,2,7,11.0,11.0,False,False,2,1,1,0,7,38465
/[garand]sticky/,True,True,3,3,3,5.0,5.0,False,False,0,2,1,2,0,514
/[testem]testem/,True,False,6,1,4,44.0,100.0,False,True,0,1,1,0,6,48810
/[pandao]editor.md/,True,False,9,1,6,11.0,100.0,False,True,1,1,1,1,9,85274
/[GetmeUK]ContentTools/,True,False,4,1,4,20.45,100.0,False,True,0,0,1,1,4,41832
/[bevacqua]rome/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,1,10758
/[invoiceninja]invoiceninja/,True,True,25,9,16,11.0,11.0,False,False,1,0,1,9,21,313946
/[royrusso]elasticsearch-HQ/,True,True,14,5,10,3.28,7.04,False,False,1,1,1,3,12,57765
/[SlexAxton]yepnope.js/,True,False,2,1,2,22.0,22.0,True,True,1,1,1,0,1,1536
/[benhowdle89]grade/,True,True,2,2,2,100.0,100.0,True,True,1,1,0,0,0,571
/[WhitestormJS]whitestorm.js/,True,True,7,2,4,6.43,50.0,False,False,0,2,1,1,6,423083
/[formvalidation]formvalidation/,True,True,0,0,0,100.0,100.0,True,True,0,0,0,0,0,
/[denysdovhan]bash-handbook/,False,False,1,1,1,19.51,50.0,True,True,0,1,0,0,1,4303
/[matthewhudson]device.js/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,15343
/[googlesamples]md2googleslides/,True,True,3,3,2,7.14,7.14,False,False,1,2,1,2,1,12132
/[dcodeIO]protobuf.js/,True,True,5,2,3,22.0,22.0,False,True,1,1,1,1,5,48108
/[webdriverio]webdriverio/,True,True,4,2,4,50.0,81.25,False,False,0,0,1,1,3,85811
/[foru17]front-end-collect/,False,False,1,1,1,100.0,100.0,True,True,0,0,0,1,0,842
/[reek]anti-adblock-killer/,True,True,4,4,3,12.9,12.9,False,False,2,0,3,2,0,5176
/[jpillora]xdomain/,False,False,1,1,1,100.0,100.0,True,True,1,1,0,0,0,13685
/[substack]dnode/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,1174
/[alfajango]jquery-dynatable/,True,True,8,7,2,8.77,8.77,False,False,2,1,4,4,1,1712
/[leongersen]noUiSlider/,False,False,1,1,1,90.0,90.0,True,True,1,1,1,1,0,13126
/[luin]ioredis/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,16004
/[acdlite]redux-actions/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,2693
/[garbles]why-did-you-update/,False,False,1,1,1,100.0,100.0,True,True,0,1,0,0,0,455
/[andrewngu]sound-redux/,True,True,4,2,4,50.0,100.0,False,False,0,1,1,0,2,7410
/[jejacks0n]mercury/,True,False,9,1,5,16.0,100.0,False,True,1,0,1,0,9,43963
/[EmergingTechnologyAdvisors]node-serialport/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,1,21274
/[trentrichardson]jQuery-Timepicker-Addon/,True,False,2,1,2,62.5,100.0,False,True,0,1,1,1,2,9136
/[ghosh]uiGradients/,False,False,1,1,1,100.0,100.0,True,True,1,0,1,0,0,4299
/[jamesflorentino]nanoScrollerJS/,True,False,2,1,2,32.26,100.0,True,True,1,1,1,1,2,10099
/[svaarala]duktape/,True,True,12,3,7,5.0,12.0,False,False,2,0,1,1,12,254129
/[samyk]evercookie/,False,True,1,0,1,100.0,100.0,True,True,0,0,0,0,1,1856
/[fians]Waves/,True,False,3,1,1,11.0,100.0,False,True,1,1,1,1,3,2429
/[mobz]elasticsearch-head/,True,False,6,1,6,11.0,11.0,False,True,0,1,1,0,6,35542
/[kenwheeler]cash/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,8493
/[jasny]bootstrap/,True,True,8,4,7,10.0,10.0,False,False,1,1,1,4,7,9781
/[tj]should.js/,False,False,1,1,1,99.0,99.0,True,True,1,0,1,1,1,4571
/[antimatter15]ocrad.js/,True,False,10,1,7,41.1,100.0,False,False,0,1,1,0,10,106001
/[google]incremental-dom/,True,True,2,2,1,16.0,16.0,False,False,0,1,1,2,1,11342
/[johnpolacek]scrollorama/,True,True,4,3,4,52.0,52.0,False,False,3,0,0,1,2,1128
/[callmecavs]jump.js/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,312
/[VodkaBears]Remodal/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,1,1,3236
/[kylestetz]CLNDR/,False,False,1,1,1,63.16,100.0,True,True,0,1,1,0,1,6863
/[jquery-boilerplate]jquery-boilerplate/,False,False,1,1,1,100.0,100.0,True,True,1,1,0,1,1,436
/[dianping]cat/,True,True,13,6,10,5.0,5.0,False,False,1,0,1,6,12,659616
/[voronianski]flux-comparison/,False,False,1,1,1,100.0,100.0,True,True,1,1,0,0,1,4165
/[tjunnone]npm-check-updates/,True,False,2,1,2,100.0,100.0,True,True,0,1,1,0,1,8526
/[witoldsz]angular-http-auth/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,1,1,211
/[urish]angular-moment/,False,False,1,1,1,66.67,66.67,True,True,1,1,1,1,0,1627
/[nexe]nexe/,True,False,2,1,2,100.0,100.0,True,True,0,1,1,0,2,5723
/[airbnb]hypernova/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,1,2871
/[arunoda]meteor-up/,True,False,2,1,2,99.0,100.0,False,True,0,1,1,0,2,17455
/[ampedandwired]html-webpack-plugin/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,1,7492
/[paulmillr]chokidar/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,3869
/[tooling]book-of-modern-frontend-tooling/,True,True,3,3,2,5.0,5.0,False,False,2,1,0,0,1,1945
/[Turfjs]turf/,True,False,4,1,4,16.67,100.0,False,True,0,0,1,0,4,160739
/[linkedin]dustjs/,True,True,3,2,2,12.0,12.0,False,False,0,1,1,2,2,13070
/[zzmp]juliusjs/,True,True,8,4,5,17.65,17.65,False,False,0,1,4,1,5,13795
/[btford]write-good/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,2909
/[yargs]yargs/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,1,1,15526
/[amir20]phantomjs-node/,False,False,1,1,1,99.0,99.0,True,True,1,1,1,0,1,17980
/[Level]levelup/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,4391
/[Reportr]dashboard/,True,False,5,1,4,27.0,100.0,True,True,0,0,1,0,4,40361
/[soulwire]sketch.js/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,1,4030
/[firstopinion]formatter.js/,False,False,1,1,1,99.0,99.0,True,True,1,1,0,1,1,4433
/[rails]jquery-ujs/,True,False,3,1,3,66.0,100.0,False,True,1,1,1,1,3,4506
/[Marak]colors.js/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,1,2163
/[firebase]firepad/,True,False,5,1,2,16.0,100.0,False,True,0,1,1,1,4,15693
/[nathancahill]Split.js/,False,False,1,1,1,81.82,100.0,True,True,0,1,1,0,1,8595
/[bergie]create/,True,True,6,3,5,27.0,27.0,False,False,3,1,1,1,4,13264
/[sachinchoolur]lightGallery/,True,True,5,5,4,6.94,6.94,False,False,3,1,3,3,2,13341
/[jdan]cleaver/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,1222
/[NYTimes]pourover/,True,False,4,1,3,22.0,98.82,False,True,0,0,1,0,3,8064
/[nuysoft]Mock/,True,False,4,1,3,18.6,60.0,False,True,1,1,1,1,3,16905
/[mgechev]javascript-algorithms/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,11414
/[HospitalRun]hospitalrun-frontend/,True,True,11,2,9,5.0,100.0,False,False,0,1,1,0,10,901
/[kissyteam]kissy/,False,False,1,1,1,100.0,100.0,True,True,0,1,0,1,0,196
/[PaulUithol]Backbone-relational/,True,True,2,2,2,49.76,49.76,True,True,1,1,1,2,1,7172
/[gimite]web-socket-js/,True,True,6,3,3,22.0,22.0,False,False,1,0,1,3,6,17985
/[davidjbradshaw]iframe-resizer/,True,False,2,1,2,66.0,99.0,True,True,1,1,1,1,2,22434
/[Khan]aphrodite/,True,False,2,1,2,100.0,100.0,True,True,1,1,0,0,2,7225
/[NeXTs]Jets.js/,False,False,1,1,1,90.0,90.0,True,True,0,1,1,1,0,542
/[Yomguithereal]baobab/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,1,1,6639
/[NextStepWebs]simplemde-markdown-editor/,True,True,0,0,0,100.0,100.0,True,True,0,0,0,0,0,2
/[motdotla]dotenv/,False,False,1,1,1,16.0,16.0,True,True,0,1,1,1,0,9127
/[inuyaksa]jquery.nicescroll/,True,True,6,2,5,16.0,30.3,False,False,2,1,1,1,5,7251
/[adamschwartz]log/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,1,0,389
/[mootools]mootools-core/,True,False,5,1,5,16.67,100.0,False,True,0,1,0,1,5,21352
/[openpgpjs]openpgpjs/,True,True,15,3,8,5.0,16.0,False,False,1,2,1,3,14,98853
/[devtools-html]debugger.html/,True,False,8,1,6,50.0,50.0,False,False,0,1,1,1,8,348157
/[johnpolacek]superscrollorama/,True,True,5,5,3,11.0,11.0,False,False,5,0,0,2,4,2584
/[balanced]balanced-dashboard/,True,True,8,5,6,5.0,11.0,False,False,0,0,4,1,3,37860
/[nodegit]nodegit/,True,False,20,1,10,5.0,100.0,False,True,0,1,1,0,20,160003
/[vasanthk]js-bits/,True,True,0,0,0,100.0,100.0,True,True,0,0,0,0,0,1849
/[vuejs]vue-devtools/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,1,13878
/[HumbleSoftware]Flotr2/,True,True,9,3,5,3.28,3.28,False,True,0,1,1,3,9,49741
/[parallel-js]parallel.js/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,1,242
/[graphql]graphiql/,True,True,6,3,3,16.0,16.0,False,False,1,1,1,3,6,30977
/[tilemill-project]tilemill/,True,False,11,1,7,5.0,16.0,False,True,0,1,1,0,10,24273
/[addyosmani]psi/,False,False,1,1,1,99.81,99.81,True,True,1,1,1,0,0,1918
/[mjibson]goread/,True,False,6,1,6,11.0,99.0,False,True,0,0,1,1,6,217405
/[thomasdavis]backbonetutorials/,True,True,7,0,6,3.28,100.0,False,True,0,0,0,0,7,33828
/[loopj]jquery-tokeninput/,True,True,2,2,2,11.0,11.0,False,False,0,0,0,2,1,2067
/[posabsolute]jQuery-Validation-Engine/,True,False,3,1,2,16.0,100.0,False,True,1,0,0,1,3,8362
/[angular]batarang/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,1,1,4307
/[fex-team]ueditor/,True,False,9,1,7,16.0,100.0,False,True,0,0,1,0,9,130218
/[xviniette]FlappyLearning/,False,False,1,1,1,100.0,100.0,True,True,0,0,1,0,0,585
/[nkrode]RedisLive/,True,True,5,2,4,3.28,21.21,False,False,2,0,1,0,5,17169
/[Serhioromano]bootstrap-calendar/,True,True,3,2,3,44.0,95.0,True,True,0,0,1,1,2,19566
/[cucumber]cucumber-js/,True,False,5,1,4,16.0,100.0,False,True,0,1,1,0,5,70185
/[playcanvas]engine/,True,False,2,1,1,13.89,13.89,False,True,1,1,1,0,2,78537
/[PMSI-AlignAlytics]dimple/,True,False,2,1,2,100.0,100.0,True,True,0,1,1,1,2,90750
/[requirejs]almond/,True,True,4,2,4,97.25,100.0,False,False,1,1,2,1,3,5221
/[adamdbradley]foresight.js/,False,False,1,1,1,100.0,100.0,True,True,1,0,1,1,0,2278
/[documentationjs]documentation/,True,True,4,2,4,90.0,97.44,True,True,0,1,2,0,4,16029
/[firebase]angularfire/,True,False,2,1,1,16.0,100.0,False,True,0,1,1,1,1,9156
/[substack]node-optimist/,False,False,1,1,1,90.0,90.0,True,True,0,1,1,0,0,1231
/[xat]castnow/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,2887
/[ProseMirror]prosemirror/,True,True,2,2,1,16.0,16.0,False,False,1,1,1,2,0,633
/[requirejs]r.js/,True,True,13,2,10,3.28,100.0,False,False,1,0,2,1,12,100079
/[Tonejs]Tone.js/,True,False,6,1,6,12.77,100.0,False,True,0,1,1,0,6,61980
/[ocombe]ocLazyLoad/,True,False,2,1,2,99.0,100.0,True,True,0,1,1,1,2,9813
/[jacoborus]nanobar/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,1,1,319
/[UDST]vizicities/,True,False,3,1,2,22.0,22.0,False,True,0,1,1,0,3,39602
/[haraka]Haraka/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,1,30456
/[bendc]animateplus/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,651
/[liabru]jquery-match-height/,True,True,2,2,1,80.0,80.0,False,False,2,1,1,1,1,5710
/[sb2nov]mac-setup/,True,True,2,2,2,72.41,72.41,False,False,1,1,2,0,1,2310
/[samizdatco]arbor/,True,False,4,1,4,33.0,53.33,False,True,1,0,0,0,4,8246
/[mscdex]ssh2/,True,True,2,2,2,100.0,100.0,True,True,1,1,1,0,0,7257
/[jackocnr]intl-tel-input/,True,False,2,1,2,100.0,100.0,True,True,0,1,1,1,2,21486
/[felipernb]algorithms.js/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,6624
/[lipka]piecon/,True,True,2,2,1,16.0,16.0,False,False,2,1,0,0,0,228
/[aemkei]jsfuck/,False,False,1,1,1,50.0,50.0,False,False,0,1,1,0,0,946
/[IonicaBizau]scrape-it/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,3097
/[aui]artDialog/,True,False,2,1,2,16.0,16.0,False,False,1,1,1,0,1,4969
/[gchq]CyberChef/,True,False,7,1,3,16.0,16.0,False,True,1,1,1,1,7,19491
/[sitespeedio]sitespeed.io/,True,False,8,1,7,5.0,100.0,False,True,0,1,1,0,8,57363
/[angular-ui]angular-ui-OLDREPO/,True,False,6,1,6,16.0,81.82,False,True,0,0,1,1,6,45818
/[FormidableLabs]react-game-kit/,True,True,2,2,2,21.21,21.21,False,False,2,1,1,0,0,2795
/[hustcc]timeago.js/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,1,0,2766
/[stampit-org]stampit/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,8393
/[paulkinzett]toolbar/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,1,0,887
/[Fyrd]caniuse/,False,False,1,1,1,44.27,44.27,True,True,1,1,1,0,0,199051
/[cameronmcefee]plax/,False,False,1,1,1,100.0,100.0,True,True,0,0,1,0,1,608
/[Jermolene]TiddlyWiki5/,True,True,20,2,15,11.0,16.0,False,False,0,1,1,1,20,73636
/[h2non]toxy/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,5088
/[google]tracing-framework/,True,True,6,3,2,11.0,16.0,False,False,3,1,1,1,5,64824
/[dfcb]BigVideo.js/,True,False,2,1,2,99.0,100.0,False,True,1,0,0,1,2,467
/[openlayers]openlayers/,True,True,13,2,10,11.0,16.0,False,False,1,1,1,1,12,135733
/[google]code-prettify/,True,True,3,2,2,11.0,11.0,False,False,1,1,0,2,2,11201
/[kartik-v]bootstrap-fileinput/,True,False,3,1,2,16.0,22.0,False,True,1,1,1,1,3,18027
/[aroc]side-comments/,False,False,1,1,1,99.0,100.0,True,True,1,0,1,1,1,19191
/[s-a]iron-node/,True,False,5,1,3,11.0,100.0,False,True,1,1,1,0,5,9018
/[curran]screencasts/,True,False,7,1,4,11.0,66.67,False,True,1,0,1,1,7,473388
/[jedireza]drywall/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,8726
/[yaronn]wopr/,True,True,2,2,2,100.0,100.0,True,True,1,1,0,0,1,16632
/[cambecc]earth/,True,False,2,1,2,66.0,100.0,True,True,0,0,1,0,2,20219
/[craftyjs]Crafty/,True,False,2,1,2,89.58,100.0,True,True,0,1,1,1,2,36413
/[philipwalton]html-inspector/,True,True,2,2,1,12.0,12.0,False,False,0,1,0,2,0,7080
/[nuxt]nuxt.js/,True,False,2,1,2,95.56,100.0,True,True,1,0,1,0,2,37097
/[chancejs]chancejs/,True,True,3,3,3,5.0,5.0,False,False,1,1,1,3,3,19753
/[kriasoft]react-static-boilerplate/,True,False,3,1,1,5.68,99.0,False,True,1,0,1,1,3,5713
/[cferdinandi]smooth-scroll/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,1,10680
/[ded]reqwest/,True,False,2,1,2,5.0,100.0,False,True,0,1,0,1,2,2768
/[gsklee]ngStorage/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,1,0,782
/[jsonresume]resume-cli/,False,False,1,1,1,97.09,97.09,True,True,1,1,1,0,0,2671
/[bda-research]node-crawler/,True,False,2,1,1,50.0,100.0,False,True,0,1,1,0,2,2719
/[AudithSoftworks]Uniform/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,1,1,2478
/[jsoma]tabletop/,True,True,3,2,2,3.28,95.0,True,True,0,1,1,1,2,7572
/[xinthink]react-native-material-kit/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,1,0,5633
/[dresende]node-orm2/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,1,0,21854
/[RafalWilinski]express-status-monitor/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,1,7291
/[mattdiamond]fuckitjs/,False,False,1,1,1,55.7,55.7,True,True,1,0,0,0,0,172
/[taobaofed]react-web/,True,False,2,1,1,16.0,16.0,False,True,1,1,1,0,2,1654
/[babel]babel-sublime/,False,False,1,1,1,100.0,100.0,True,True,0,0,1,0,0,591
/[hoodiehq]hoodie/,True,False,2,1,2,33.0,99.81,True,True,1,1,1,0,2,23208
/[powmedia]backbone-forms/,True,False,2,1,2,66.0,100.0,True,True,0,0,1,0,2,38816
/[dvajs]dva/,True,False,2,1,2,100.0,100.0,True,True,1,0,1,0,2,8952
/[Studio-42]elFinder/,True,True,5,2,3,11.0,11.0,False,False,1,1,1,2,5,91883
/[webpack]react-starter/,False,False,1,1,1,90.0,90.0,True,True,1,1,0,0,0,1759
